state,commodity,modal_price
Uttar Pradesh,White Pumpkin,260
Uttar Pradesh,Apple,5200
Uttar Pradesh,Banana - Green,500
Uttar Pradesh,Cabbage,400
Uttar Pradesh,Carrot,500
Uttar Pradesh,Cauliflower,500
Uttar Pradesh,Ginger(Green),1000
Uttar Pradesh,Green Chilli,800
Uttar Pradesh,Lentil(Masur),4000
Uttar Pradesh,Papaya,800
Uttar Pradesh,Pomegranate,3000
Uttar Pradesh,Potato,400
Uttar Pradesh,Wheat,1550
Uttar Pradesh,Apple,6200
Uttar Pradesh,Banana,1630
Uttar Pradesh,Bengal Gram(Gram),5800
Uttar Pradesh,Bottle gourd,1350
Uttar Pradesh,Brinjal,1060
Uttar Pradesh,Gur(Jaggery),2730
Uttar Pradesh,Lentil(Masur),4810
Uttar Pradesh,Maize,1420
Uttar Pradesh,Mustard,3760
Uttar Pradesh,Onion,2240
Uttar Pradesh,Paddy(Dhan),1380
Uttar Pradesh,Papaya,1950
Uttar Pradesh,Potato,520
Uttar Pradesh,Pumpkin,1340
Uttar Pradesh,Rice,2170
Uttar Pradesh,Sugar,3360
Uttar Pradesh,Tomato,980
Uttar Pradesh,Wheat,1620
Uttar Pradesh,Apple,6220
Uttar Pradesh,Banana,1500
Uttar Pradesh,Bottle gourd,1450
Uttar Pradesh,Brinjal,1060
Uttar Pradesh,Cabbage,830
Uttar Pradesh,Cauliflower,790
Uttar Pradesh,Ginger(Green),2200
Uttar Pradesh,Green Chilli,1970
Uttar Pradesh,Gur(Jaggery),2570
Uttar Pradesh,Mustard,3610
Uttar Pradesh,Mustard Oil,9350
Uttar Pradesh,Onion,2250
Uttar Pradesh,Potato,540
Uttar Pradesh,Pumpkin,1430
Uttar Pradesh,Rice,2170
Uttar Pradesh,Tomato,1000
Uttar Pradesh,Wheat,1620
Uttar Pradesh,Barley (Jau),1250
Uttar Pradesh,Bengal Gram(Gram),3348
Uttar Pradesh,Black Gram (Urd Beans),3275
Uttar Pradesh,Green Gram (Moong),4175
Uttar Pradesh,Groundnut,3165
Uttar Pradesh,Lentil(Masur),3210
Uttar Pradesh,Mahua,1875
Uttar Pradesh,Mustard,3540
Uttar Pradesh,Peas(Dry),2510
Uttar Pradesh,Soyabean,3200
Uttar Pradesh,Wheat,1500
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Wheat,1550
Uttar Pradesh,Arhar (Tur/Red Gram),5220
Uttar Pradesh,Barley (Jau),1625
Uttar Pradesh,Bengal Gram(Gram),4300
Uttar Pradesh,Bottle gourd,900
Uttar Pradesh,Brinjal,900
Uttar Pradesh,Carrot,650
Uttar Pradesh,Cauliflower,650
Uttar Pradesh,Garlic,2700
Uttar Pradesh,Ginger(Green),2600
Uttar Pradesh,Guava,1100
Uttar Pradesh,Gur(Jaggery),2950
Uttar Pradesh,Maize,1380
Uttar Pradesh,Mustard,3680
Uttar Pradesh,Onion,1950
Uttar Pradesh,Orange,3000
Uttar Pradesh,Papaya,1500
Uttar Pradesh,Pomegranate,3650
Uttar Pradesh,Potato,550
Uttar Pradesh,Pumpkin,950
Uttar Pradesh,Rice,2190
Uttar Pradesh,Tomato,750
Uttar Pradesh,Wheat,1600
Uttar Pradesh,White Peas,3050
Uttar Pradesh,Banana - Green,540
Uttar Pradesh,Green Chilli,1650
Uttar Pradesh,Gur(Jaggery),2800
Uttar Pradesh,Onion,2930
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Peas Wet,1300
Uttar Pradesh,Potato,640
Uttar Pradesh,Rice,2150
Uttar Pradesh,Tomato,1000
Uttar Pradesh,Wheat,1630
Uttar Pradesh,Banana - Green,650
Uttar Pradesh,Brinjal,950
Uttar Pradesh,Garlic,2800
Uttar Pradesh,Green Chilli,1450
Uttar Pradesh,Lentil(Masur),3850
Uttar Pradesh,Mustard,3850
Uttar Pradesh,Onion,2900
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Pointed gourd (Parval),1440
Uttar Pradesh,Potato,550
Uttar Pradesh,Raddish,550
Uttar Pradesh,Rice,1900
Uttar Pradesh,Tomato,1450
Uttar Pradesh,Wheat,1560
Uttar Pradesh,Banana - Green,550
Uttar Pradesh,Green Chilli,1700
Uttar Pradesh,Gur(Jaggery),2900
Uttar Pradesh,Onion,2920
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Peas Wet,1240
Uttar Pradesh,Potato,650
Uttar Pradesh,Rice,2120
Uttar Pradesh,Tomato,1050
Uttar Pradesh,Wheat,1625
Uttar Pradesh,Apple,5500
Uttar Pradesh,Arhar Dal(Tur Dal),5725
Uttar Pradesh,Banana - Green,1115
Uttar Pradesh,Bengal Gram(Gram),5415
Uttar Pradesh,Brinjal,1250
Uttar Pradesh,Cauliflower,1325
Uttar Pradesh,Garlic,2350
Uttar Pradesh,Gur(Jaggery),3050
Uttar Pradesh,Lentil(Masur),4075
Uttar Pradesh,Mustard,3700
Uttar Pradesh,Onion,2300
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Peas Wet,2250
Uttar Pradesh,Pomegranate,4450
Uttar Pradesh,Potato,580
Uttar Pradesh,Raddish,650
Uttar Pradesh,Rice,2135
Uttar Pradesh,Tomato,1000
Uttar Pradesh,Wheat,1600
Uttar Pradesh,Gur(Jaggery),3200
Uttar Pradesh,Lentil(Masur),2900
Uttar Pradesh,Onion,2050
Uttar Pradesh,Peas(Dry),2410
Uttar Pradesh,Potato,550
Uttar Pradesh,Rice,2030
Uttar Pradesh,Tomato,700
Uttar Pradesh,Wheat,1505
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1180
Uttar Pradesh,Bottle gourd,560
Uttar Pradesh,Brinjal,610
Uttar Pradesh,Carrot,500
Uttar Pradesh,Cauliflower,420
Uttar Pradesh,Garlic,1100
Uttar Pradesh,Green Chilli,2200
Uttar Pradesh,Groundnut,4340
Uttar Pradesh,Onion,2200
Uttar Pradesh,Orange,2500
Uttar Pradesh,Peas Wet,830
Uttar Pradesh,Potato,360
Uttar Pradesh,Raddish,460
Uttar Pradesh,Tomato,720
Uttar Pradesh,Wheat,1640
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1060
Uttar Pradesh,Brinjal,740
Uttar Pradesh,Cabbage,520
Uttar Pradesh,Capsicum,2450
Uttar Pradesh,Carrot,700
Uttar Pradesh,Cauliflower,500
Uttar Pradesh,Coriander(Leaves),700
Uttar Pradesh,Field Pea,1300
Uttar Pradesh,Garlic,1500
Uttar Pradesh,Ginger(Green),2900
Uttar Pradesh,Green Chilli,2400
Uttar Pradesh,Maize,1260
Uttar Pradesh,Methi(Leaves),680
Uttar Pradesh,Onion,2080
Uttar Pradesh,Papaya,1300
Uttar Pradesh,Potato,425
Uttar Pradesh,Raddish,400
Uttar Pradesh,Spinach,450
Uttar Pradesh,Tomato,600
Uttar Pradesh,Wheat,1620
Uttar Pradesh,Apple,4600
Uttar Pradesh,Arhar Dal(Tur Dal),6200
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1100
Uttar Pradesh,Banana,1500
Uttar Pradesh,Banana - Green,1350
Uttar Pradesh,Black Gram Dal (Urd Dal),6100
Uttar Pradesh,Brinjal,700
Uttar Pradesh,Cabbage,730
Uttar Pradesh,Carrot,700
Uttar Pradesh,Cauliflower,670
Uttar Pradesh,Ginger(Green),2650
Uttar Pradesh,Grapes,4650
Uttar Pradesh,Green Chilli,2100
Uttar Pradesh,Green Peas,1060
Uttar Pradesh,Guava,1200
Uttar Pradesh,Gur(Jaggery),2875
Uttar Pradesh,Lemon,2550
Uttar Pradesh,Maize,1240
Uttar Pradesh,Methi(Leaves),800
Uttar Pradesh,Mustard,3340
Uttar Pradesh,Mustard Oil,8650
Uttar Pradesh,Onion,2100
Uttar Pradesh,Orange,2400
Uttar Pradesh,Paddy(Dhan),3160
Uttar Pradesh,Paddy(Dhan),2850
Uttar Pradesh,Paddy(Dhan),1551
Uttar Pradesh,Paddy(Dhan),2575
Uttar Pradesh,Papaya,1140
Uttar Pradesh,Pomegranate,4400
Uttar Pradesh,Potato,480
Uttar Pradesh,Pumpkin,800
Uttar Pradesh,Raddish,460
Uttar Pradesh,Rice,2600
Uttar Pradesh,Spinach,430
Uttar Pradesh,Tomato,550
Uttar Pradesh,Wheat,1575
Uttar Pradesh,Apple,5000
Uttar Pradesh,Arhar Dal(Tur Dal),6000
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1040
Uttar Pradesh,Bottle gourd,830
Uttar Pradesh,Cabbage,580
Uttar Pradesh,Carrot,610
Uttar Pradesh,Cauliflower,600
Uttar Pradesh,Ginger(Green),2300
Uttar Pradesh,Guava,1600
Uttar Pradesh,Lemon,2100
Uttar Pradesh,Mustard,3300
Uttar Pradesh,Onion,2100
Uttar Pradesh,Paddy(Dhan),3150
Uttar Pradesh,Potato,420
Uttar Pradesh,Pumpkin,800
Uttar Pradesh,Raddish,270
Uttar Pradesh,Rice,2510
Uttar Pradesh,Tomato,700
Uttar Pradesh,Wheat,1620
Uttar Pradesh,Arhar Dal(Tur Dal),6000
Uttar Pradesh,Banana,1530
Uttar Pradesh,Banana - Green,1125
Uttar Pradesh,Black Gram Dal (Urd Dal),6100
Uttar Pradesh,Bottle gourd,840
Uttar Pradesh,Brinjal,950
Uttar Pradesh,Cabbage,640
Uttar Pradesh,Carrot,550
Uttar Pradesh,Field Pea,1300
Uttar Pradesh,Ginger(Green),2550
Uttar Pradesh,Grapes,3650
Uttar Pradesh,Gur(Jaggery),2800
Uttar Pradesh,Lemon,2140
Uttar Pradesh,Mustard,3670
Uttar Pradesh,Onion,2820
Uttar Pradesh,Papaya,1160
Uttar Pradesh,Pomegranate,2950
Uttar Pradesh,Potato,460
Uttar Pradesh,Pumpkin,750
Uttar Pradesh,Rice,2525
Uttar Pradesh,Tomato,825
Uttar Pradesh,Wheat,1630
Uttar Pradesh,Arhar Dal(Tur Dal),5600
Uttar Pradesh,Wheat,1550
Uttar Pradesh,Apple,5450
Uttar Pradesh,Barley (Jau),1625
Uttar Pradesh,Bengal Gram(Gram),5125
Uttar Pradesh,Brinjal,1300
Uttar Pradesh,Garlic,2400
Uttar Pradesh,Gur(Jaggery),3000
Uttar Pradesh,Lentil(Masur),4260
Uttar Pradesh,Onion,2200
Uttar Pradesh,Peas(Dry),2960
Uttar Pradesh,Potato,600
Uttar Pradesh,Rice,2150
Uttar Pradesh,Tomato,950
Uttar Pradesh,Wheat,1615
Uttar Pradesh,Rice,2690
Uttar Pradesh,Wheat,1675
Uttar Pradesh,Apple,5800
Uttar Pradesh,Banana - Green,775
Uttar Pradesh,Brinjal,600
Uttar Pradesh,Green Peas,900
Uttar Pradesh,Gur(Jaggery),2250
Uttar Pradesh,Lemon,1300
Uttar Pradesh,Onion,2800
Uttar Pradesh,Potato,445
Uttar Pradesh,Tomato,1050
Uttar Pradesh,Tomato,950
Uttar Pradesh,Apple,6070
Uttar Pradesh,Arhar Dal(Tur Dal),6025
Uttar Pradesh,Bengal Gram Dal (Chana Dal),5625
Uttar Pradesh,Bengal Gram(Gram),5210
Uttar Pradesh,Brinjal,720
Uttar Pradesh,Garlic,2860
Uttar Pradesh,Ginger(Green),3045
Uttar Pradesh,Gur(Jaggery),3470
Uttar Pradesh,Lentil(Masur),4080
Uttar Pradesh,Mustard,3720
Uttar Pradesh,Mustard Oil,9575
Uttar Pradesh,Onion,2625
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Peas(Dry),2950
Uttar Pradesh,Potato,500
Uttar Pradesh,Rice,2125
Uttar Pradesh,Tomato,620
Uttar Pradesh,Wheat,1625
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1065
Uttar Pradesh,Black Gram (Urd Beans),3450
Uttar Pradesh,Mustard,2850
Uttar Pradesh,Potato,310
Uttar Pradesh,Wheat,1625
Uttar Pradesh,Apple,4925
Uttar Pradesh,Banana,975
Uttar Pradesh,Brinjal,685
Uttar Pradesh,Cauliflower,770
Uttar Pradesh,Gur(Jaggery),2620
Uttar Pradesh,Lentil(Masur),4015
Uttar Pradesh,Mustard,3820
Uttar Pradesh,Onion,2350
Uttar Pradesh,Paddy(Dhan),1555
Uttar Pradesh,Peas(Dry),2930
Uttar Pradesh,Potato,350
Uttar Pradesh,Rice,2145
Uttar Pradesh,Wheat,1645
Uttar Pradesh,Apple,5000
Uttar Pradesh,Banana,850
Uttar Pradesh,Bengal Gram(Gram),5750
Uttar Pradesh,Black Gram (Urd Beans),4800
Uttar Pradesh,Bottle gourd,1250
Uttar Pradesh,Brinjal,1175
Uttar Pradesh,Green Gram (Moong),5580
Uttar Pradesh,Gur(Jaggery),2800
Uttar Pradesh,Lentil(Masur),4650
Uttar Pradesh,Maize,1540
Uttar Pradesh,Mousambi(Sweet Lime),2300
Uttar Pradesh,Mustard,3880
Uttar Pradesh,Onion,2750
Uttar Pradesh,Papaya,950
Uttar Pradesh,Peas(Dry),2925
Uttar Pradesh,Pomegranate,4000
Uttar Pradesh,Potato,450
Uttar Pradesh,Rice,2275
Uttar Pradesh,Tomato,650
Uttar Pradesh,Wheat,1650
Uttar Pradesh,Brinjal,500
Uttar Pradesh,Cabbage,445
Uttar Pradesh,Carrot,530
Uttar Pradesh,Guava,1250
Uttar Pradesh,Onion,1900
Uttar Pradesh,Papaya,950
Uttar Pradesh,Potato,400
Uttar Pradesh,Raddish,450
Uttar Pradesh,Tomato,950
Uttar Pradesh,Ber(Zizyphus/Borehannu),805
Uttar Pradesh,Carrot,400
Uttar Pradesh,Cauliflower,500
Uttar Pradesh,Field Pea,1000
Uttar Pradesh,Onion,2000
Uttar Pradesh,Raddish,400
Uttar Pradesh,Apple,5330
Uttar Pradesh,Banana - Green,1350
Uttar Pradesh,Barley (Jau),1690
Uttar Pradesh,Bottle gourd,1060
Uttar Pradesh,Brinjal,1010
Uttar Pradesh,Cauliflower,620
Uttar Pradesh,Garlic,2610
Uttar Pradesh,Green Chilli,1900
Uttar Pradesh,Gur(Jaggery),2680
Uttar Pradesh,Lemon,2010
Uttar Pradesh,Mousambi(Sweet Lime),2300
Uttar Pradesh,Mustard,3580
Uttar Pradesh,Mustard Oil,8150
Uttar Pradesh,Onion,2500
Uttar Pradesh,Papaya,1250
Uttar Pradesh,Potato,360
Uttar Pradesh,Pumpkin,870
Uttar Pradesh,Rice,2660
Uttar Pradesh,Tomato,750
Uttar Pradesh,Wheat,1680
Uttar Pradesh,Cauliflower,660
Uttar Pradesh,Gur(Jaggery),2350
Uttar Pradesh,Potato,560
Uttar Pradesh,Pumpkin,415
Uttar Pradesh,Tomato,1230
Uttar Pradesh,Arhar Dal(Tur Dal),6250
Uttar Pradesh,Banana - Green,1400
Uttar Pradesh,Bottle gourd,1100
Uttar Pradesh,Brinjal,850
Uttar Pradesh,Carrot,750
Uttar Pradesh,Cauliflower,500
Uttar Pradesh,Garlic,2700
Uttar Pradesh,Ginger(Green),2500
Uttar Pradesh,Gur(Jaggery),2450
Uttar Pradesh,Potato,400
Uttar Pradesh,Raddish,400
Uttar Pradesh,Rice,2650
Uttar Pradesh,Tomato,750
Uttar Pradesh,Bottle gourd,940
Uttar Pradesh,Brinjal,520
Uttar Pradesh,Cabbage,340
Uttar Pradesh,Carrot,460
Uttar Pradesh,Cucumbar(Kheera),900
Uttar Pradesh,Ginger(Green),3200
Uttar Pradesh,Green Chilli,1120
Uttar Pradesh,Green Peas,1120
Uttar Pradesh,Lemon,3200
Uttar Pradesh,Onion,1800
Uttar Pradesh,Papaya,740
Uttar Pradesh,Pumpkin,440
Uttar Pradesh,Raddish,280
Uttar Pradesh,Tomato,900
Uttar Pradesh,Wood,290
Uttar Pradesh,Apple,5200
Uttar Pradesh,Arhar Dal(Tur Dal),5800
Uttar Pradesh,Banana - Green,700
Uttar Pradesh,Brinjal,1500
Uttar Pradesh,Cauliflower,1000
Uttar Pradesh,Garlic,2400
Uttar Pradesh,Ginger(Green),2800
Uttar Pradesh,Green Chilli,2600
Uttar Pradesh,Gur(Jaggery),3000
Uttar Pradesh,Lentil(Masur),4225
Uttar Pradesh,Maize,1400
Uttar Pradesh,Mustard,3700
Uttar Pradesh,Onion,2400
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Peas cod,1600
Uttar Pradesh,Potato,590
Uttar Pradesh,Rice,2120
Uttar Pradesh,Tomato,900
Uttar Pradesh,Wheat,1600
Uttar Pradesh,Onion,2220
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Potato,345
Uttar Pradesh,Rice,2220
Uttar Pradesh,Wheat,1625
Uttar Pradesh,Apple,4250
Uttar Pradesh,Banana,1230
Uttar Pradesh,Bengal Gram(Gram),5630
Uttar Pradesh,Bottle gourd,985
Uttar Pradesh,Brinjal,885
Uttar Pradesh,Cabbage,670
Uttar Pradesh,Cauliflower,710
Uttar Pradesh,Green Chilli,2980
Uttar Pradesh,Guava,1870
Uttar Pradesh,Gur(Jaggery),2715
Uttar Pradesh,Lemon,3095
Uttar Pradesh,Lentil(Masur),4015
Uttar Pradesh,Mousambi(Sweet Lime),2665
Uttar Pradesh,Mustard,3990
Uttar Pradesh,Mustard Oil,8225
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Papaya,1890
Uttar Pradesh,Potato,445
Uttar Pradesh,Pumpkin,760
Uttar Pradesh,Raddish,450
Uttar Pradesh,Rice,2240
Uttar Pradesh,Tomato,865
Uttar Pradesh,Wheat,1715
Uttar Pradesh,Apple,4660
Uttar Pradesh,Brinjal,1030
Uttar Pradesh,Cabbage,600
Uttar Pradesh,Carrot,530
Uttar Pradesh,Cauliflower,630
Uttar Pradesh,Green Chilli,2400
Uttar Pradesh,Onion,2520
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Pomegranate,3700
Uttar Pradesh,Potato,445
Uttar Pradesh,Pumpkin,865
Uttar Pradesh,Raddish,380
Uttar Pradesh,Rice,2260
Uttar Pradesh,Tomato,730
Uttar Pradesh,Wheat,1665
Uttar Pradesh,Apple,6850
Uttar Pradesh,Bengal Gram(Gram),6380
Uttar Pradesh,Bottle gourd,990
Uttar Pradesh,Brinjal,1100
Uttar Pradesh,Cabbage,950
Uttar Pradesh,Carrot,1120
Uttar Pradesh,Cauliflower,890
Uttar Pradesh,Gur(Jaggery),3400
Uttar Pradesh,Mustard,3700
Uttar Pradesh,Mustard Oil,9800
Uttar Pradesh,Onion,2925
Uttar Pradesh,Paddy(Dhan),1560
Uttar Pradesh,Potato,550
Uttar Pradesh,Pumpkin,1150
Uttar Pradesh,Raddish,600
Uttar Pradesh,Rice,2200
Uttar Pradesh,Tomato,950
Uttar Pradesh,Wheat,1575
Uttar Pradesh,Ber(Zizyphus/Borehannu),1000
Uttar Pradesh,Garlic,2050
Uttar Pradesh,Gur(Jaggery),3300
Uttar Pradesh,Onion,2300
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Potato,525
Uttar Pradesh,Rice,2025
Uttar Pradesh,Tomato,850
Uttar Pradesh,Wheat,1530
Uttar Pradesh,Rice,2040
Uttar Pradesh,Apple,4700
Uttar Pradesh,Bengal Gram(Gram),5750
Uttar Pradesh,Black Gram (Urd Beans),3790
Uttar Pradesh,Bottle gourd,750
Uttar Pradesh,Brinjal,800
Uttar Pradesh,Cabbage,650
Uttar Pradesh,Carrot,780
Uttar Pradesh,Cauliflower,700
Uttar Pradesh,Garlic,2200
Uttar Pradesh,Ginger(Green),2800
Uttar Pradesh,Grapes,4500
Uttar Pradesh,Green Chilli,2260
Uttar Pradesh,Green Peas,1400
Uttar Pradesh,Lemon,2000
Uttar Pradesh,Mousambi(Sweet Lime),3250
Uttar Pradesh,Mustard,3450
Uttar Pradesh,Onion,2200
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Papaya,2000
Uttar Pradesh,Potato,575
Uttar Pradesh,Pumpkin,700
Uttar Pradesh,Raddish,820
Uttar Pradesh,Rice,2125
Uttar Pradesh,Tomato,825
Uttar Pradesh,Wheat,1530
Uttar Pradesh,Paddy(Dhan),1555
Uttar Pradesh,Potato,600
Uttar Pradesh,Wheat,1535
Uttar Pradesh,Paddy(Dhan),1605
Uttar Pradesh,Potato,375
Uttar Pradesh,Apple,5045
Uttar Pradesh,Bengal Gram(Gram),5640
Uttar Pradesh,Gur(Jaggery),2745
Uttar Pradesh,Mustard,3875
Uttar Pradesh,Mustard Oil,8320
Uttar Pradesh,Potato,445
Uttar Pradesh,Rice,2360
Uttar Pradesh,Tomato,670
Uttar Pradesh,Wheat,1680
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Carrot,425
Uttar Pradesh,Cauliflower,410
Uttar Pradesh,Peas Wet,530
Uttar Pradesh,Potato,315
Uttar Pradesh,Raddish,275
Uttar Pradesh,Tomato,505
Uttar Pradesh,Wood,300
Uttar Pradesh,Peas cod,1500
Uttar Pradesh,Apple,3600
Uttar Pradesh,Cabbage,500
Uttar Pradesh,Carrot,650
Uttar Pradesh,Chikoos(Sapota),2600
Uttar Pradesh,Ginger(Green),3300
Uttar Pradesh,Green Chilli,2650
Uttar Pradesh,Guava,2100
Uttar Pradesh,Kinnow,1300
Uttar Pradesh,Potato,500
Uttar Pradesh,Raddish,300
Uttar Pradesh,Tomato,1050
Uttar Pradesh,Onion,2100
Uttar Pradesh,Potato,350
Uttar Pradesh,Tomato,700
Uttar Pradesh,Cabbage,465
Uttar Pradesh,Carrot,455
Uttar Pradesh,Onion,2885
Uttar Pradesh,Potato,415
Uttar Pradesh,Tomato,1215
Uttar Pradesh,Cabbage,660
Uttar Pradesh,Carrot,540
Uttar Pradesh,Raddish,270
Uttar Pradesh,Wood,295
Uttar Pradesh,Apple,5320
Uttar Pradesh,Arhar Dal(Tur Dal),6210
Uttar Pradesh,Banana - Green,1330
Uttar Pradesh,Barley (Jau),1690
Uttar Pradesh,Bengal Gram Dal (Chana Dal),5260
Uttar Pradesh,Bengal Gram(Gram),4760
Uttar Pradesh,Black Gram Dal (Urd Dal),6150
Uttar Pradesh,Brinjal,1000
Uttar Pradesh,Cauliflower,610
Uttar Pradesh,Garlic,2600
Uttar Pradesh,Ginger(Green),2400
Uttar Pradesh,Green Gram Dal (Moong Dal),6310
Uttar Pradesh,Gur(Jaggery),2660
Uttar Pradesh,Lentil(Masur),4050
Uttar Pradesh,Maize,1475
Uttar Pradesh,Masur Dal,5125
Uttar Pradesh,Mustard Oil,8180
Uttar Pradesh,Onion,2400
Uttar Pradesh,Peas(Dry),2665
Uttar Pradesh,Potato,350
Uttar Pradesh,Raddish,380
Uttar Pradesh,Rice,2665
Uttar Pradesh,Tomato,725
Uttar Pradesh,Wheat,1680
Uttar Pradesh,Bottle gourd,550
Uttar Pradesh,Carrot,550
Uttar Pradesh,Cauliflower,300
Uttar Pradesh,Potato,450
Uttar Pradesh,Wood,255
Uttar Pradesh,Apple,5700
Uttar Pradesh,Arhar Dal(Tur Dal),6000
Uttar Pradesh,Brinjal,1625
Uttar Pradesh,Carrot,1200
Uttar Pradesh,Cauliflower,1200
Uttar Pradesh,Garlic,2550
Uttar Pradesh,Ginger(Green),2550
Uttar Pradesh,Green Chilli,1900
Uttar Pradesh,Green Peas,1525
Uttar Pradesh,Gur(Jaggery),3065
Uttar Pradesh,Lemon,2500
Uttar Pradesh,Mousambi(Sweet Lime),2900
Uttar Pradesh,Mustard,3730
Uttar Pradesh,Onion,2450
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Papaya,1300
Uttar Pradesh,Pomegranate,2950
Uttar Pradesh,Potato,580
Uttar Pradesh,Pumpkin,835
Uttar Pradesh,Raddish,650
Uttar Pradesh,Rice,2140
Uttar Pradesh,Tomato,825
Uttar Pradesh,Wheat,1635
Uttar Pradesh,Onion,2500
Uttar Pradesh,Potato,520
Uttar Pradesh,Wheat,1630
Uttar Pradesh,Brinjal,560
Uttar Pradesh,Cauliflower,325
Uttar Pradesh,Green Chilli,790
Uttar Pradesh,Potato,480
Uttar Pradesh,Raddish,270
Uttar Pradesh,Tomato,625
Uttar Pradesh,Brinjal,1350
Uttar Pradesh,Cauliflower,520
Uttar Pradesh,Firewood,400
Uttar Pradesh,Ginger(Green),2560
Uttar Pradesh,Green Chilli,2280
Uttar Pradesh,Onion,2010
Uttar Pradesh,Paddy(Dhan),1480
Uttar Pradesh,Potato,510
Uttar Pradesh,Raddish,500
Uttar Pradesh,Arhar (Tur/Red Gram),6200
Uttar Pradesh,Black Gram (Urd Beans),6220
Uttar Pradesh,Mustard,3720
Uttar Pradesh,Mustard Oil,8220
Uttar Pradesh,Onion,2500
Uttar Pradesh,Rice,2050
Uttar Pradesh,Wheat,1630
Uttar Pradesh,Cabbage,500
Uttar Pradesh,Carrot,900
Uttar Pradesh,Ginger(Green),2500
Uttar Pradesh,Green Chilli,1900
Uttar Pradesh,Paddy(Dhan),1480
Uttar Pradesh,Potato,400
Uttar Pradesh,Raddish,300
Uttar Pradesh,Tomato,1000
Uttar Pradesh,Paddy(Dhan),1380
Uttar Pradesh,Wheat,1550
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Potato,625
Uttar Pradesh,Rice,2020
Uttar Pradesh,Wheat,1625
Uttar Pradesh,Apple,5500
Uttar Pradesh,Banana - Green,990
Uttar Pradesh,Bengal Gram(Gram),5200
Uttar Pradesh,Cauliflower,1015
Uttar Pradesh,Ginger(Green),2600
Uttar Pradesh,Green Chilli,2530
Uttar Pradesh,Gur(Jaggery),3060
Uttar Pradesh,Lentil(Masur),4160
Uttar Pradesh,Mustard,3700
Uttar Pradesh,Onion,2450
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Peas(Dry),2840
Uttar Pradesh,Potato,560
Uttar Pradesh,Rice,2145
Uttar Pradesh,Tomato,915
Uttar Pradesh,Wheat,1600
Uttar Pradesh,Onion,2455
Uttar Pradesh,Paddy(Dhan),1555
Uttar Pradesh,Potato,530
Uttar Pradesh,Rice,2075
Uttar Pradesh,Wheat,1625
Uttar Pradesh,Paddy(Dhan),1545
Uttar Pradesh,Potato,530
Uttar Pradesh,Rice,1935
Uttar Pradesh,Wheat,1635
Uttar Pradesh,Firewood,240
Uttar Pradesh,Gur(Jaggery),2200
Uttar Pradesh,Onion,1800
Uttar Pradesh,Potato,400
Uttar Pradesh,Wheat,1625
Uttar Pradesh,Gur(Jaggery),2150
Uttar Pradesh,Wood,220
Uttar Pradesh,Gur(Jaggery),2310
Uttar Pradesh,Onion,2500
Uttar Pradesh,Potato,525
Uttar Pradesh,Wheat,1732
Uttar Pradesh,Wood,280
Uttar Pradesh,Apple,5100
Uttar Pradesh,Banana,1900
Uttar Pradesh,Onion,2320
Uttar Pradesh,Paddy(Dhan),1440
Uttar Pradesh,Potato,490
Uttar Pradesh,Rice,2255
Uttar Pradesh,Tomato,940
Uttar Pradesh,Wheat,1560
Uttar Pradesh,Firewood,280
Uttar Pradesh,Gur(Jaggery),2315
Uttar Pradesh,Lentil(Masur),4000
Uttar Pradesh,Onion,2490
Uttar Pradesh,Potato,525
Uttar Pradesh,Wheat,1715
Uttar Pradesh,Onion,3000
Uttar Pradesh,Potato,700
Uttar Pradesh,Tomato,800
Uttar Pradesh,Arhar Dal(Tur Dal),5810
Uttar Pradesh,Barley (Jau),1525
Uttar Pradesh,Bengal Gram(Gram),5240
Uttar Pradesh,Brinjal,950
Uttar Pradesh,Garlic,3000
Uttar Pradesh,Green Chilli,2200
Uttar Pradesh,Gur(Jaggery),3315
Uttar Pradesh,Lentil(Masur),4215
Uttar Pradesh,Maize,1540
Uttar Pradesh,Mustard,3715
Uttar Pradesh,Onion,2615
Uttar Pradesh,Paddy(Dhan),1550
Uttar Pradesh,Potato,500
Uttar Pradesh,Rice,2165
